Data from 17-06-meltmethod-300mgPTP-0.3PC-gluedtolam_FLMT001621__0__16-04-53-753.txt Node

Date: Thu Jun 18 16:04:53 EDT 2026
User: lucas
Spectrometer: FLMT00162
Trigger mode: 0
Integration Time (sec): 5,000000E-3
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: true
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 3648
>>>>>Begin Spectral Data<<<<<
345,274	-34,16204
345,493	-34,16204
345,712	-34,16204
345,932	28,26502
346,151	-25,83817
346,37	22,02252
346,59	19,94168
346,809	15,77997
347,028	-7,10975
347,247	-17,51438
347,467	22,02252
347,686	-2,94794
347,905	-25,83817
348,124	44,91147
348,343	-54,97208
348,563	9,53738
348,782	9,53738
349,001	-30,00009
349,22	22,02252
349,439	13,69911
349,658	7,45651
349,877	-42,486
350,096	-156,94876
350,315	-52,89105
350,534	46,99225
350,753	19,94168
350,972	19,94168
351,191	49,07303
351,41	-27,91913
351,629	-36,24302
351,848	67,79981
352,067	-65,37729
352,286	-34,16204
352,505	-15,43344
352,724	-11,27159
352,943	53,23457
353,162	-13,35251
353,381	-54,97208
353,599	15,77997
353,818	-11,27159
354,037	17,86083
354,256	-90,35033
354,475	-123,64888
354,693	49,07303
354,912	26,18419
355,131	57,39609
355,35	15,77997
355,568	99,01022
355,787	-30,00009
356,006	65,71908
356,224	61,5576
356,443	-46,648
356,661	-5,02884
356,88	84,4455
357,099	-50,81003
357,317	46,99225
357,536	-15,43344
357,754	-15,43344
357,973	-17,51438
358,191	3,29474
358,41	76,1227
358,628	19,94168
358,847	-109,0806
359,065	3,29474
359,284	76,1227
359,502	-13,35251
359,721	-119,48648
359,939	-21,67626
360,157	-27,91913
360,376	11,61825
360,594	-15,43344
360,813	63,63834
361,031	-32,08106
361,249	13,69911
361,467	-15,43344
361,686	-50,81003
361,904	59,47685
362,122	3,29474
362,341	-52,89105
362,559	-54,97208
362,777	-17,51438
362,995	7,45651
363,213	-44,567
363,431	9,53738
363,65	-40,405
363,868	7,45651
364,086	7,45651
364,304	42,83068
364,522	-88,26921
364,74	-34,16204
364,958	3,29474
365,176	-21,67626
365,394	-42,486
365,612	-19,59532
365,83	32,42666
366,048	34,50748
366,266	1,21385
366,484	-5,02884
366,702	51,1538
366,92	-50,81003
367,138	32,42666
367,356	7,45651
367,574	42,83068
367,792	-50,81003
368,01	-21,67626
368,227	-38,32401
368,445	-54,97208
368,663	-34,16204
368,881	53,23457
369,099	38,66909
369,316	1,21385
369,534	-11,27159
369,752	90,68755
369,97	-11,27159
370,187	-94,51258
370,405	53,23457
370,623	42,83068
370,84	-71,62048
371,058	1,21385
371,276	-65,37729
371,493	22,02252
371,711	28,26502
371,928	9,53738
372,146	-79,94481
372,364	44,91147
372,581	55,31534
372,799	9,53738
373,016	-100,75598
373,234	-32,08106
373,451	84,4455
373,669	-52,89105
373,886	28,26502
374,103	61,5576
374,321	11,61825
374,538	7,45651
374,756	-15,43344
374,973	5,37563
375,19	-23,75721
375,408	26,18419
375,625	-30,00009
375,842	-9,19067
376,06	5,37563
376,277	36,58828
376,494	-9,19067
376,712	13,69911
376,929	19,94168
377,146	96,92956
377,363	9,53738
377,581	-59,13415
377,798	42,83068
378,015	34,50748
378,232	-2,94794
378,449	82,36481
378,666	-34,16204
