345,274	-176,37432
345,493	-176,37432
345,712	-176,37432
345,932	-236,73526
346,151	52,54098
346,37	4,682
346,59	13,00549
346,809	67,10623
347,028	37,97549
347,247	-1,56067
347,467	-61,90887
347,686	0,52022
347,905	-22,36991
348,124	13,00549
348,343	-32,77472
348,563	-70,2331
348,782	35,89468
349,001	6,76288
349,22	8,84376
349,439	-43,17966
349,658	58,78326
349,877	-47,34167
350,096	-36,93668
350,315	60,86401
350,534	162,81471
350,753	27,57141
350,972	-26,53182
351,191	108,71989
351,41	-5,72248
351,629	42,13708
351,848	-55,66576
352,067	8,84376
352,286	89,99399
352,505	15,08635
352,724	56,70251
352,943	-14,04616
353,162	35,89468
353,381	-61,90887
353,599	-20,28897
353,818	-20,28897
354,037	-34,8557
354,256	81,67124
354,475	29,65224
354,693	8,84376
354,912	0,52022
355,131	-91,04404
355,35	21,32891
355,568	-11,96523
355,787	23,40975
356,006	23,40975
356,224	-39,01767
356,443	137,84828
356,661	-57,74679
356,88	-7,80339
357,099	-3,64157
357,317	-18,20802
357,536	-3,64157
357,754	48,37944
357,973	73,34841
358,191	33,81387
358,41	-20,28897
358,628	21,32891
358,847	0,52022
359,065	-74,39525
359,284	-122,26141
359,502	-78,55741
359,721	-70,2331
359,939	98,31666
360,157	73,34841
360,376	40,05629
360,594	-36,93668
360,813	50,46021
361,031	37,97549
361,249	100,39732
361,467	21,32891
361,686	-82,7196
361,904	44,21787
362,122	29,65224
362,341	-51,5037
362,559	100,39732
362,777	27,57141
362,995	73,34841
363,213	33,81387
363,431	-16,12709
363,65	-30,69375
363,868	6,76288
364,086	87,91331
364,304	-68,15204
364,522	89,99399
364,74	-68,15204
364,958	58,78326
365,176	42,13708
365,394	17,16721
365,612	21,32891
365,83	92,07467
366,048	-43,17966
366,266	48,37944
366,484	-118,09903
366,702	-107,69316
366,92	19,24806
367,138	-36,93668
367,356	33,81387
367,574	46,29866
367,792	19,24806
368,01	-47,34167
368,227	50,46021
368,445	6,76288
368,663	96,236
368,881	-18,20802
369,099	-143,07365
369,316	102,47797
369,534	-16,12709
369,752	29,65224
369,97	-45,26066
370,187	-45,26066
370,405	-59,82783
370,623	77,50984
370,84	-53,58473
371,058	-32,77472
371,276	29,65224
371,493	29,65224
371,711	89,99399
371,928	42,13708
372,146	35,89468
372,364	4,682
372,581	104,55862
372,799	58,78326
373,016	-9,88431
373,234	31,73306
373,451	-11,96523
373,669	-53,58473
373,886	-55,66576
374,103	62,94476
374,321	21,32891
374,538	25,49058
374,756	-28,61278
374,973	-51,5037
375,19	17,16721
375,408	-11,96523
375,625	94,15534
375,842	29,65224
376,06	-3,64157
376,277	35,89468
376,494	-11,96523
376,712	-34,8557
376,929	-3,64157
377,146	-41,09866
377,363	-1,56067
377,581	42,13708
377,798	75,42912
378,015	-16,12709
378,232	-84,8007
378,449	50,46021
378,666	-43,17966
378,883	10,92463
379,101	-63,98992
379,318	-32,77472
379,535	102,47797
379,752	0,52022
379,969	-55,66576
380,186	-22,36991
380,403	40,05629
380,62	48,37944
380,837	19,24806
381,054	85,83263
381,271	-14,04616
381,488	0,52022
381,705	4,682
381,921	-9,88431
382,138	35,89468
382,355	-1,56067
382,572	-39,01767
382,789	21,32891
383,006	-11,96523
383,223	-55,66576
383,439	162,81471
383,656	-9,88431
383,873	50,46021
384,09	4,682
384,306	-5,72248
384,523	0,52022
384,74	33,81387
384,957	69,18696
385,173	-28,61278
385,39	65,0255
385,607	77,50984
385,823	15,08635
386,04	-26,53182
386,256	-57,74679
386,473	-3,64157
386,69	-76,47633
386,906	50,46021
387,123	42,13708
387,339	89,99399
387,556	-3,64157
387,772	-57,74679
387,989	27,57141
388,205	-14,04616
388,422	-24,45086
388,638	-24,45086
388,855	27,57141
389,071	56,70251
389,287	-63,98992
389,504	6,76288
389,72	94,15534
389,937	-118,09903
390,153	62,94476
390,369	44,21787
390,585	-16,12709
390,802	19,24806
391,018	-32,77472
391,234	108,71989
391,451	-5,72248
391,667	27,57141
391,883	-59,82783
392,099	52,54098
392,315	6,76288
392,532	-30,69375
392,748	48,37944
392,964	46,29866
393,18	77,50984
393,396	58,78326
393,612	27,57141
393,828	13,00549
394,044	75,42912
394,26	73,34841
394,477	40,05629
394,693	31,73306
394,909	-7,80339
395,125	85,83263
395,341	112,88115
395,557	62,94476
395,772	8,84376
395,988	169,0562
396,204	-22,36991
396,42	58,78326
396,636	46,29866
396,852	60,86401
397,068	56,70251
397,284	65,0255
397,5	56,70251
397,715	58,78326
397,931	-39,01767
398,147	37,97549
398,363	87,91331
398,578	4,682
398,794	-55,66576
399,01	-43,17966
399,226	108,71989
399,441	13,00549
399,657	-70,2331
399,873	6,76288
400,088	33,81387
400,304	15,08635
400,52	42,13708
400,735	4,682
400,951	96,236
401,166	35,89468
401,382	21,32891
401,597	19,24806
401,813	129,52598
402,029	8,84376
402,244	-43,17966
402,46	104,55862
402,675	-9,88431
402,89	17,16721
403,106	48,37944
403,321	54,62175
403,537	13,00549
403,752	-24,45086
403,968	6,76288
404,183	87,91331
404,398	-32,77472
404,614	46,29866
404,829	-26,53182
405,044	-24,45086
405,26	13,00549
405,475	-34,8557
405,69	0,52022
405,905	-116,01784
406,121	2,60111
406,336	-36,93668
406,551	21,32891
406,766	-59,82783
406,981	-26,53182
407,196	-55,66576
407,412	46,29866
407,627	62,94476
407,842	42,13708
408,057	142,0094
408,272	-68,15204
408,487	37,97549
408,702	-49,42269
408,917	2,60111
409,132	27,57141
409,347	108,71989
409,562	150,33158
409,777	-5,72248
409,992	-55,66576
410,207	44,21787
410,422	69,18696
410,637	156,57316
410,852	-1,56067
411,067	40,05629
411,282	-34,8557
411,496	6,76288
411,711	0,52022
411,926	171,13669
412,141	83,75194
412,356	-16,12709
412,571	17,16721
412,785	15,08635
413	50,46021
413,215	48,37944
413,429	69,18696
413,644	15,08635
413,859	-3,64157
414,074	77,50984
414,288	75,42912
414,503	94,15534
414,718	8,84376
414,932	42,13708
415,147	60,86401
415,361	81,67124
415,576	48,37944
415,79	-9,88431
416,005	-5,72248
416,22	-72,31417
416,434	4,682
416,649	-32,77472
416,863	37,97549
417,077	-5,72248
417,292	-34,8557
417,506	146,1705
417,721	-55,66576
417,935	104,55862
418,15	-93,12516
418,364	54,62175
418,578	-16,12709
418,793	19,24806
419,007	13,00549
419,221	-11,96523
419,436	92,07467
419,65	2,60111
419,864	27,57141
420,078	121,20361
420,293	96,236
420,507	-18,20802
420,721	6,76288
420,935	-26,53182
421,149	58,78326
421,364	-74,39525
421,578	54,62175
421,792	37,97549
422,006	46,29866
422,22	10,92463
422,434	102,47797
422,648	-49,42269
422,862	100,39732
423,076	29,65224
423,29	-59,82783
423,504	23,40975
423,718	60,86401
423,932	81,67124
424,146	-7,80339
424,36	37,97549
424,574	121,20361
424,788	98,31666
425,002	46,29866
425,216	148,25104
425,43	-32,77472
425,644	8,84376
425,858	-78,55741
426,071	-28,61278
426,285	17,16721
426,499	98,31666
426,713	48,37944
426,927	-11,96523
427,14	13,00549
427,354	198,18261
427,568	-16,12709
427,782	112,88115
427,995	4,682
428,209	104,55862
428,423	-28,61278
428,636	-22,36991
428,85	-61,90887
429,063	-11,96523
429,277	133,68714
429,491	29,65224
429,704	-14,04616
429,918	67,10623
430,131	87,91331
430,345	56,70251
430,558	-116,01784
430,772	23,40975
430,985	-14,04616
431,199	83,75194
431,412	42,13708
431,626	23,40975
431,839	-32,77472
432,053	-39,01767
432,266	40,05629
432,479	44,21787
432,693	17,16721
432,906	-18,20802
433,119	60,86401
433,333	-11,96523
433,546	44,21787
433,759	-5,72248
433,973	17,16721
434,186	94,15534
434,399	-11,96523
434,612	152,41211
434,825	144,08995
435,039	6,76288
435,252	19,24806
435,465	133,68714
435,678	-101,4497
435,891	-5,72248
436,104	13,00549
436,318	-26,53182
436,531	-14,04616
436,744	8,84376
436,957	102,47797
437,17	-99,36855
437,383	67,10623
437,596	19,24806
437,809	27,57141
438,022	48,37944
438,235	48,37944
438,448	85,83263
438,661	65,0255
438,874	10,92463
439,086	-20,28897
439,299	17,16721
439,512	110,80052
439,725	17,16721
439,938	119,123
440,151	-49,42269
440,364	27,57141
440,576	110,80052
440,789	40,05629
441,002	44,21787
441,215	-72,31417
441,427	-43,17966
441,64	6,76288
441,853	108,71989
442,066	19,24806
442,278	27,57141
442,491	-7,80339
442,704	71,26769
442,916	23,40975
443,129	135,76771
443,341	27,57141
443,554	6,76288
443,767	79,59054
443,979	71,26769
444,192	44,21787
444,404	15,08635
444,617	75,42912
444,829	-41,09866
445,042	58,78326
445,254	-14,04616
445,467	-53,58473
445,679	169,0562
445,892	110,80052
446,104	19,24806
446,316	6,76288
446,529	-66,07098
446,741	-18,20802
446,953	114,96177
447,166	-22,36991
447,378	104,55862
447,59	56,70251
447,803	58,78326
448,015	-3,64157
448,227	-14,04616
448,439	-11,96523
448,652	-78,55741
448,864	6,76288
449,076	133,68714
449,288	6,76288
449,5	-41,09866
449,712	-53,58473
449,925	25,49058
450,137	73,34841
450,349	-41,09866
450,561	85,83263
450,773	-20,28897
450,985	6,76288
451,197	-24,45086
451,409	-26,53182
451,621	52,54098
451,833	75,42912
452,045	33,81387
452,257	-39,01767
452,469	67,10623
452,681	-47,34167
452,893	-51,5037
453,105	-1,56067
453,317	77,50984
453,529	40,05629
453,74	-26,53182
453,952	17,16721
454,164	129,52598
454,376	-1,56067
454,588	-20,28897
454,799	37,97549
455,011	-76,47633
455,223	0,52022
455,435	8,84376
455,646	29,65224
455,858	-24,45086
456,07	50,46021
456,281	-101,4497
456,493	44,21787
456,705	37,97549
456,916	-30,69375
457,128	119,123
457,34	42,13708
457,551	56,70251
457,763	46,29866
457,974	-80,6385
458,186	119,123
458,397	-22,36991
