Frequence_GHz,Amplitude
1.0,0.46065239999999996
1.0010033444816053,0.1669466
1.0020066889632107,0.161196
1.003010033444816,0.27517959999999997
1.0040133779264213,0.2488008
1.0050167224080269,0.38121520000000003
1.0060200668896322,0.302514
1.0070234113712375,0.1587912
1.0080267558528428,0.1447358
1.0090301003344482,0.2369154
1.0100334448160535,0.1798654
1.0110367892976588,0.18081319999999998
1.0120401337792642,0.26935780000000004
1.0130434782608695,0.2805294
1.0140468227424748,0.42941
1.0150501672240804,0.1493946
1.0160535117056857,0.1917286
1.017056856187291,0.185714
1.0180602006688964,0.15579659999999998
1.0190635451505017,0.2629256
1.020066889632107,0.2919788
1.0210702341137123,0.39442119999999997
1.0220735785953177,0.223726
1.023076923076923,0.2237474
1.0240802675585283,0.19539479999999998
1.0250836120401339,0.2937066
1.0260869565217392,0.4349866
1.0270903010033445,0.33182480000000003
1.0280936454849499,0.2903994
1.0290969899665552,0.152346
1.0301003344481605,0.20874679999999998
1.0311036789297658,0.3570044
1.0321070234113712,0.42803
1.0331103678929765,0.20513119999999999
1.034113712374582,0.2654944
1.0351170568561874,0.1930286
1.0361204013377927,0.1055424
1.037123745819398,0.30424720000000005
1.0381270903010034,0.243279
1.0391304347826087,0.3094398
1.040133779264214,0.1139584
1.0411371237458193,0.32969
1.0421404682274247,0.19904439999999998
1.04314381270903,0.3815554
1.0441471571906356,0.1655982
1.0451505016722409,0.26905460000000003
1.0461538461538462,0.20281240000000003
1.0471571906354515,0.1499428
1.0481605351170569,0.227167
1.0491638795986622,0.4015986
1.0501672240802675,0.27031700000000003
1.0511705685618729,0.2585846
1.0521739130434782,0.393532
1.0531772575250837,0.2222242
1.054180602006689,0.22042380000000003
1.0551839464882944,0.5376336
1.0561872909698997,0.304454
1.057190635451505,0.2358204
1.0581939799331104,0.31758379999999997
1.0591973244147157,0.2218432
1.060200668896321,0.3000898
1.0612040133779264,0.2720284
1.0622073578595317,0.2310884
1.063210702341137,0.4397574000000001
1.0642140468227426,0.215324
1.065217391304348,0.1559366
1.0662207357859532,0.3906716
1.0672240802675586,0.25785159999999996
1.0682274247491639,0.5269246
1.0692307692307692,0.3107272
1.0702341137123745,0.6161044
1.0712374581939799,0.32166680000000003
1.0722408026755852,0.8689513999999999
1.0732441471571907,0.40450920000000007
1.074247491638796,0.4743482
1.0752508361204014,0.2560522
1.0762541806020067,0.288136
1.077257525083612,0.32310120000000003
1.0782608695652174,0.30256059999999996
1.0792642140468227,0.45596900000000007
1.080267558528428,0.7623988
1.0812709030100334,0.5124708
1.0822742474916387,0.43326679999999995
1.0832775919732442,0.4819552
1.0842809364548496,0.7532128
1.085284280936455,0.5599124
1.0862876254180602,0.0961508
1.0872909698996656,0.14824
1.0882943143812709,0.1410512
1.0892976588628762,0.3934392
1.0903010033444815,0.899274
1.0913043478260869,1.0251354
1.0923076923076924,0.853713
1.0933110367892978,0.7014464
1.094314381270903,0.434409
1.0953177257525084,0.35549539999999996
1.0963210702341137,0.2526796
1.097324414715719,0.2549063999999999
1.0983277591973244,0.5235426000000001
1.0993311036789297,0.2035938
1.100334448160535,0.32325640000000005
1.1013377926421404,0.3275574
1.102341137123746,0.2625772
1.1033444816053513,0.2674424
1.1043478260869566,0.1783954
1.105351170568562,0.5241744
1.1063545150501672,1.0280954
1.1073578595317726,0.4286206
1.108361204013378,0.462718
1.1093645484949832,0.8209383999999998
1.1103678929765886,0.8202389999999999
1.111371237458194,0.23533599999999996
1.1123745819397994,0.23607780000000003
1.1133779264214048,0.5742018
1.11438127090301,0.588563
1.1153846153846154,0.9539152
1.1163879598662207,0.8579495999999999
1.117391304347826,0.7702294
1.1183946488294314,0.7141173999999999
1.1193979933110367,0.732958
1.120401337792642,0.3612406
1.1214046822742474,0.21837620000000002
1.122408026755853,0.3217162
1.1234113712374583,0.32931980000000005
1.1244147157190636,0.263528
1.125418060200669,0.272906
1.1264214046822743,0.4530268
1.1274247491638796,0.5717701999999999
1.128428093645485,0.1834036
1.1294314381270902,0.476767
1.1304347826086958,0.2880608
1.1314381270903011,0.2510522
1.1324414715719064,0.3123504
1.1334448160535118,0.2147982
1.134448160535117,0.1348598
1.1354515050167224,0.1543264
1.1364548494983278,0.1559634
1.137458193979933,0.3107066
1.1384615384615384,0.4387544
1.1394648829431437,0.2246884
1.140468227424749,0.2111646
1.1414715719063546,0.195212
1.14247491638796,0.21679
1.1434782608695653,0.14518419999999999
1.1444816053511706,0.239717
1.145484949832776,0.41249719999999995
1.1464882943143813,0.29258920000000005
1.1474916387959866,0.26162820000000003
1.148494983277592,0.26398940000000004
1.1494983277591972,0.2839078
1.1505016722408028,0.23828740000000004
1.1515050167224081,0.3004438
1.1525083612040135,0.2007476
1.1535117056856188,0.1719384
1.154515050167224,0.2840082
1.1555183946488294,0.18429920000000002
1.1565217391304348,0.2616024
1.15752508361204,0.11704880000000001
1.1585284280936454,0.14728799999999997
1.1595317725752508,0.16727379999999997
1.160535117056856,0.3750112
1.1615384615384616,0.4061258
1.162541806020067,0.1679528
1.1635451505016723,0.17449900000000002
1.1645484949832776,0.4073034
1.165551839464883,0.33220459999999996
1.1665551839464883,0.28345940000000003
1.1675585284280936,0.2907958
1.168561872909699,0.24727939999999998
1.1695652173913045,0.2565304
1.1705685618729098,0.4300124000000001
1.1715719063545151,0.1477298
1.1725752508361205,0.3330062
1.1735785953177258,0.13605859999999997
1.1745819397993311,0.2521888
1.1755852842809364,0.217323
1.1765886287625418,0.4294032000000001
1.177591973244147,0.1987592
1.1785953177257524,0.4302194
1.1795986622073578,0.27105860000000004
1.1806020066889633,0.2908536
1.1816053511705686,0.2254678
1.182608695652174,0.2102072
1.1836120401337793,0.2074308
1.1846153846153846,0.13633539999999997
1.18561872909699,0.34843040000000003
1.1866220735785953,0.2639902
1.1876254180602006,0.26555339999999994
1.1886287625418062,0.1690982
1.1896321070234115,0.35561400000000004
1.1906354515050168,0.45721300000000004
1.1916387959866221,0.20745860000000002
1.1926421404682275,0.2674508
1.1936454849498328,0.32867260000000004
1.1946488294314381,0.35802779999999995
1.1956521739130435,0.16343519999999997
1.1966555183946488,0.3327574
1.1976588628762541,0.388729
1.1986622073578594,0.2851416
1.199665551839465,0.29892979999999997
1.2006688963210703,0.30557520000000005
1.2016722408026757,0.2084476
1.202675585284281,0.14803560000000002
1.2036789297658863,0.209759
1.2046822742474916,0.22583740000000002
1.205685618729097,0.354777
1.2066889632107023,0.15117719999999998
1.2076923076923076,0.1593116
1.2086956521739132,0.2369616
1.2096989966555185,0.42086139999999994
1.2107023411371238,0.12261680000000001
1.2117056856187292,0.362135
1.2127090301003345,0.39014699999999997
1.2137123745819398,0.41332739999999996
1.2147157190635451,0.39496359999999997
1.2157190635451505,0.145651
1.2167224080267558,0.3087576
1.2177257525083611,0.26599459999999997
1.2187290969899667,0.270534
1.219732441471572,0.2962024
1.2207357859531773,0.3009308
1.2217391304347827,0.2465836
1.222742474916388,0.1886106
1.2237458193979933,0.2589746
1.2247491638795986,0.24883980000000003
1.225752508361204,0.2933308
1.2267558528428093,0.2528864
1.2277591973244149,0.1734534
1.2287625418060202,0.29428000000000004
1.2297658862876255,0.2178374
1.2307692307692308,0.34911439999999994
1.2317725752508362,0.27751440000000005
1.2327759197324415,0.2797688
1.2337792642140468,0.1434302
1.2347826086956522,0.28831860000000004
1.2357859531772575,0.20842960000000002
1.2367892976588628,0.34256859999999995
1.2377926421404681,0.17968759999999998
1.2387959866220737,0.1253398
1.239799331103679,0.1692694
1.2408026755852843,0.3043648
1.2418060200668897,0.30308820000000003
1.242809364548495,0.20388180000000003
1.2438127090301003,0.3506186
1.2448160535117057,0.26267959999999996
1.245819397993311,0.26065079999999996
1.2468227424749165,0.2724008
1.2478260869565219,0.23502520000000005
1.2488294314381272,0.2563944
1.2498327759197325,0.236938
1.2508361204013378,0.5155038000000001
1.2518394648829432,0.4357972
1.2528428093645485,0.49941260000000004
1.2538461538461538,0.23024880000000003
1.2548494983277592,0.25302420000000003
1.2558528428093645,0.24832579999999999
1.2568561872909698,0.2879346
1.2578595317725751,0.291615
1.2588628762541807,0.1746764
1.259866220735786,0.17132999999999998
1.2608695652173914,0.18857999999999997
1.2618729096989967,0.2793462
1.262876254180602,0.2748046
1.2638795986622073,0.141992
1.2648829431438127,0.13253299999999998
1.2658862876254182,0.2312534
1.2668896321070235,0.18632240000000003
1.2678929765886289,0.3818112
1.2688963210702342,0.2127706
1.2698996655518395,0.24309539999999996
1.2709030100334449,0.3261614
1.2719063545150502,0.2430148
1.2729096989966555,0.3051856
1.2739130434782608,0.20106559999999998
1.2749163879598662,0.1748018
1.2759197324414715,0.2552732
1.2769230769230768,0.35631060000000003
1.2779264214046824,0.3719388
