Frequence_GHz,Amplitude
0.025,0.17895624999999998
0.026000404203718675,0.113095
0.02700080840743735,0.0585
0.028001212611156023,0.1399775
0.029001616814874696,0.13965624999999998
0.030002021018593374,0.06300625
0.031002425222312047,0.103935
0.03200282942603072,0.12195500000000001
0.0330032336297494,0.09144624999999999
0.03400363783346807,0.085445
0.03500404203718674,0.22120874999999998
0.036004446240905416,0.08602374999999998
0.03700485044462409,0.11954375
0.038005254648342764,0.11488125
0.03900565885206144,0.11581625000000001
0.04000606305578011,0.1162625
0.04100646725949879,0.10167625
0.042006871463217466,0.15648749999999997
0.043007275666936136,0.13105875
0.044007679870654806,0.12145625
0.04500808407437348,0.16148875000000001
0.04600848827809216,0.16187
0.04700889248181084,0.10955375
0.04800929668552951,0.09893874999999999
0.04900970088924818,0.1298
0.050010105092966856,0.09260874999999999
0.05101050929668553,0.172435
0.0520109135004042,0.12580375
0.05301131770412288,0.17681875000000002
0.05401172190784155,0.10090249999999999
0.05501212611156023,0.0999325
0.056012530315278905,0.12273875000000001
0.057012934518997575,0.18670625000000002
0.05801333872271625,0.10984999999999999
0.05901374292643492,0.14413
0.0600141471301536,0.06965125
0.06101455133387227,0.12384875000000001
0.06201495553759095,0.143315
0.06301535974130962,0.10116375
0.0640157639450283,0.11655375
0.06501616814874697,0.12337375000000002
0.06601657235246564,0.09158875
0.06701697655618433,0.13821875000000003
0.06801738075990299,0.10184125
0.06901778496362167,0.1332575
0.07001818916734034,0.07716625
0.07101859337105901,0.07560625
0.07201899757477769,0.07720875
0.07301940177849636,0.10449124999999998
0.07401980598221504,0.0656625
0.07502021018593372,0.1844425
0.07602061438965238,0.13298125
0.07702101859337106,0.1391975
0.07802142279708973,0.10102125
0.0790218270008084,0.10378
0.08002223120452709,0.05583875
0.08102263540824575,0.13059
0.08202303961196443,0.11355875000000001
0.0830234438156831,0.12899000000000002
0.08402384801940177,0.18626
0.08502425222312046,0.07894
0.08602465642683912,0.10568
0.0870250606305578,0.09264000000000001
0.08802546483427648,0.10504
0.08902586903799514,0.13462625
0.09002627324171383,0.08117375
0.0910266774454325,0.181445
0.09202708164915116,0.15826
0.09302748585286985,0.0737525
0.09402789005658851,0.12821249999999998
0.0950282942603072,0.2057125
0.09602869846402587,0.14215250000000001
0.09702910266774453,0.14443250000000002
0.09802950687146322,0.12106625000000001
0.09902991107518189,0.07591
0.10003031527890058,0.16519874999999998
0.10103071948261924,0.1067575
0.1020311236863379,0.14417375
0.1030315278900566,0.10161875000000001
0.10403193209377526,0.15585875000000002
0.10503233629749392,0.10915875
0.10603274050121261,0.0878275
0.10703314470493128,0.10475750000000002
0.10803354890864997,0.14977125000000002
0.10903395311236863,0.13497625
0.1100343573160873,0.2029
0.11103476151980599,0.08368
0.11203516572352465,0.11536375
0.11303556992724334,0.10660125000000001
0.114035974130962,0.06639999999999999
0.11503637833468067,0.118275
0.11603678253839936,0.06588375
0.11703718674211802,0.09305250000000001
0.11803759094583671,0.14547500000000002
0.11903799514955538,0.15273875
0.12003839935327404,0.08286249999999999
0.12103880355699273,0.11805624999999999
0.1220392077607114,0.09110125
0.12303961196443008,0.12647375
0.12404001616814875,0.12029
0.1250404203718674,0.0963175
0.1260408245755861,0.14577874999999998
0.12704122877930477,0.19137374999999998
0.12804163298302343,0.09271625
0.12904203718674212,0.09641874999999998
0.13004244139046078,0.09678250000000001
0.13104284559417947,0.0743825
0.13204324979789814,0.088225
0.1330436540016168,0.10654875000000001
0.1340440582053355,0.16791
0.13504446240905416,0.19192250000000002
0.13604486661277285,0.17914250000000004
0.1370452708164915,0.11999125
0.13804567502021017,0.11081124999999999
0.13904607922392886,0.054775
0.14004648342764753,0.107265
0.14104688763136622,0.04251250000000001
0.14204729183508488,0.12453375
0.14304769603880355,0.17635874999999998
0.14404810024252224,0.18639375000000002
0.1450485044462409,0.074465
0.1460489086499596,0.10018250000000001
0.14704931285367825,0.08299375000000002
0.14804971705739692,0.09416875000000001
0.1490501212611156,0.08442500000000001
0.15005052546483427,0.06933875
0.15105092966855294,0.077725
0.15205133387227163,0.13335125
0.1530517380759903,0.10480375
0.15405214227970895,0.19500375000000003
0.15505254648342764,0.16200124999999999
0.1560529506871463,0.1105025
0.157053354890865,0.071465
0.15805375909458366,0.08134000000000001
0.15905416329830233,0.11679624999999999
0.16005456750202102,0.0557925
0.16105497170573968,0.11512750000000001
0.16205537590945837,0.0858625
0.16305578011317703,0.1016525
0.1640561843168957,0.11
0.1650565885206144,0.127515
0.16605699272433305,0.196865
0.16705739692805172,0.17591250000000003
0.1680578011317704,0.12071125000000002
0.16905820533548907,0.1499425
0.17005860953920776,0.168125
0.17105901374292642,0.14141749999999997
0.1720594179466451,0.09978125
0.17305982215036378,0.08575625
0.17406022635408244,0.09272375000000001
0.17506063055780113,0.10858499999999999
0.1760610347615198,0.08320875000000001
0.17706143896523846,0.0892225
0.17806184316895715,0.14378875000000002
0.17906224737267581,0.1376925
0.1800626515763945,0.10708125
0.18106305578011317,0.0783925
0.18206345998383183,0.20604
0.18306386418755052,0.11102875
0.1840642683912692,0.08079374999999998
0.18506467259498785,0.06519625
0.18606507679870654,0.0555925
0.1870654810024252,0.12229125
0.1880658852061439,0.10992374999999999
0.18906628940986256,0.085145
0.19006669361358122,0.13940375
0.1910670978172999,0.19967749999999998
0.19206750202101858,0.20489250000000003
0.19306790622473727,0.1028425
0.19406831042845593,0.09863875
0.1950687146321746,0.10339875
0.19606911883589329,0.12407625
0.19706952303961195,0.0784675
0.19806992724333064,0.09926375
0.1990703314470493,0.059945
0.20007073565076797,0.11674749999999999
0.20107113985448666,0.14793625
0.20207154405820532,0.062431249999999994
0.203071948261924,0.06486499999999999
0.20407235246564268,0.09776875
0.20507275666936134,0.1464075
0.20607316087308003,0.12241624999999999
0.2070735650767987,0.043998749999999996
0.20807396928051736,0.11122749999999999
0.20907437348423605,0.10346250000000001
0.2100747776879547,0.074465
0.2110751818916734,0.11840875000000001
0.21207558609539207,0.11447625
0.21307599029911073,0.06296249999999999
0.21407639450282942,0.09205124999999999
0.21507679870654808,0.14163750000000003
0.21607720291026677,0.06944249999999999
0.21707760711398544,0.07684625
0.2180780113177041,0.16608875
0.2190784155214228,0.13128374999999998
0.22007881972514146,0.1147725
0.22107922392886015,0.08955500000000001
0.2220796281325788,0.16804249999999998
0.22308003233629747,0.22634500000000002
0.22408043654001616,0.15307125000000002
0.22508084074373483,0.17897749999999998
0.22608124494745352,0.14424499999999998
0.22708164915117218,0.08735125
0.22808205335489085,0.10141499999999999
0.22908245755860954,0.05315375000000001
0.2300828617623282,0.19955874999999998
0.23108326596604686,0.08905374999999999
0.23208367016976555,0.11987249999999999
0.23308407437348422,0.0755625
0.2340844785772029,0.116175
0.23508488278092157,0.12194124999999997
0.23608528698464024,0.11533874999999999
0.23708569118835893,0.12855875
0.2380860953920776,0.0838975
0.23908649959579628,0.1742425
0.24008690379951494,0.130995
0.2410873080032336,0.1129475
0.2420877122069523,0.14034375000000002
0.24308811641067096,0.03795625
0.24408852061438965,0.13253625000000002
0.24508892481810832,0.08217500000000001
0.24608932902182698,0.14941000000000002
0.24708973322554567,0.12444500000000001
0.24809013742926433,0.10163875000000001
0.24909054163298303,0.1202775
0.2500909458367017,0.12133625
0.2510913500404204,0.13785250000000002
0.25209175424413904,0.1782675
0.2530921584478577,0.1510525
0.25409256265157637,0.13708
0.2550929668552951,0.07121875
0.25609337105901375,0.1337525
0.2570937752627324,0.10878625
0.2580941794664511,0.0842375
0.25909458367016974,0.13481374999999998
0.26009498787388846,0.14195750000000001
0.2610953920776071,0.12245
0.2620957962813258,0.10092625000000002
0.26309620048504445,0.061557499999999994
0.2640966046887631,0.12698874999999998
0.26509700889248183,0.0737025
0.2660974130962005,0.10602250000000002
0.26709781729991916,0.08838000000000001
0.2680982215036378,0.0737875
0.2690986257073565,0.1693275
0.2700990299110752,0.07376375
0.27109943411479387,0.09275375000000001
0.27209983831851253,0.11627500000000002
0.2731002425222312,0.07941
0.27410064672594986,0.07787
0.2751010509296686,0.13768875000000003
0.27610145513338724,0.21847625
0.2771018593371059,0.14528875
0.27810226354082457,0.11924875
0.2791026677445433,0.14038499999999998
0.28010307194826195,0.19284874999999999
0.2811034761519806,0.09708375
0.2821038803556993,0.10830624999999999
0.28310428455941794,0.12878
0.28410468876313666,0.16919875
0.2851050929668553,0.09009374999999999
0.286105497170574,0.09767875
0.28710590137429265,0.12039625000000001
0.2881063055780113,0.0964575
0.28910670978173003,0.12385
0.2901071139854487,0.09152874999999998
0.29110751818916736,0.10967625000000002
0.292107922392886,0.08773999999999998
0.2931083265966047,0.12165375
0.2941087308003234,0.074955
0.29510913500404207,0.08189375
0.29610953920776073,0.0849575
0.2971099434114794,0.08889375000000001
0.29811034761519806,0.11290375000000001
0.2991107518189168,0.06407125
0.30011115602263544,0.10973000000000001
